game_id,team_id,team_position,champion_name,win
5891368582,100,JUNGLE,Kayn,true
5891368582,100,TOP,Karma,true
5891368582,100,BOTTOM,Jhin,true
5891368582,100,UTILITY,Senna,true
5891368582,200,TOP,Camille,false
5891368582,200,JUNGLE,Graves,false
5891368582,200,MIDDLE,Kayle,false
5891368582,200,BOTTOM,Lucian,false
5891368582,200,UTILITY,Nami,false
5890958184,100,TOP,Akali,false
5890958184,100,JUNGLE,Kayn,false
5890958184,100,MIDDLE,Yone,false
5890958184,100,BOTTOM,Zeri,false
5890958184,100,UTILITY,Renata,false
5890958184,200,TOP,Gwen,true
5890958184,200,JUNGLE,Graves,true
5890958184,200,MIDDLE,Cassiopeia,true
5890958184,200,BOTTOM,Kaisa,true
5890958184,200,UTILITY,Nautilus,true
5889661654,100,TOP,Lillia,true
5889661654,100,JUNGLE,Zac,true
5889661654,100,MIDDLE,Yone,true
5889661654,100,BOTTOM,Samira,true
5889661654,100,UTILITY,Alistar,true
5889661654,200,TOP,Aatrox,false
5889661654,200,JUNGLE,Kindred,false
5889661654,200,MIDDLE,Anivia,false
5889661654,200,BOTTOM,Kaisa,false
5889661654,200,UTILITY,Nautilus,false
5889656954,100,TOP,Vayne,true
5889656954,100,JUNGLE,Graves,true
5889656954,100,MIDDLE,Taliyah,true
5889656954,100,BOTTOM,Twitch,true
5889656954,100,UTILITY,Nami,true
5889656954,200,TOP,Fiora,false
5889656954,200,JUNGLE,MonkeyKing,false
5889656954,200,UTILITY,Senna,false
5889656954,200,BOTTOM,Ezreal,false
5889656954,200,MIDDLE,Karma,false
5889562542,100,TOP,Olaf,true
5889562542,100,JUNGLE,LeeSin,true
5889562542,100,MIDDLE,Taliyah,true
5889562542,100,BOTTOM,KogMaw,true
5889562542,100,UTILITY,Lulu,true
5889562542,200,TOP,Ornn,false
5889562542,200,JUNGLE,Gwen,false
5889562542,200,MIDDLE,Zilean,false
5889562542,200,BOTTOM,Ezreal,false
5889562542,200,UTILITY,Yuumi,false
5889499229,100,TOP,Olaf,false
5889499229,100,JUNGLE,Kindred,false
5889499229,100,MIDDLE,Cassiopeia,false
5889499229,100,BOTTOM,Tristana,false
5889499229,100,UTILITY,Leona,false
5889499229,200,TOP,Aatrox,true
5889499229,200,JUNGLE,Lillia,true
5889499229,200,MIDDLE,Viktor,true
5889499229,200,BOTTOM,Kalista,true
5889499229,200,UTILITY,Braum,true
5894669401,100,TOP,Darius,false
5894669401,100,JUNGLE,Skarner,false
5894669401,100,MIDDLE,Taliyah,false
5894669401,100,BOTTOM,Tristana,false
5894669401,100,UTILITY,Rell,false
5894669401,200,TOP,Jayce,true
5894669401,200,JUNGLE,Ivern,true
5894669401,200,MIDDLE,Orianna,true
5894669401,200,BOTTOM,Yasuo,true
5894669401,200,UTILITY,Nautilus,true
5890825277,100,TOP,Riven,true
5890825277,100,JUNGLE,Twitch,true
5890825277,100,MIDDLE,Kassadin,true
5890825277,100,BOTTOM,Swain,true
5890825277,100,UTILITY,Rakan,true
5890825277,200,TOP,Hecarim,false
5890825277,200,JUNGLE,Olaf,false
5890825277,200,MIDDLE,Vladimir,false
5890825277,200,BOTTOM,KogMaw,false
5890825277,200,UTILITY,Lulu,false
5890796166,100,TOP,Darius,false
5890796166,100,JUNGLE,Diana,false
5890796166,100,MIDDLE,Zoe,false
5890796166,100,BOTTOM,Twitch,false
5890796166,100,UTILITY,Sona,false
5890796166,200,TOP,Draven,true
5890796166,200,JUNGLE,Shyvana,true
5890796166,200,MIDDLE,Yasuo,true
5890796166,200,BOTTOM,Jinx,true
5890796166,200,UTILITY,Nami,true
5889501119,100,TOP,Ornn,true
5889501119,100,JUNGLE,RekSai,true
5889501119,100,MIDDLE,Zoe,true
5889501119,100,BOTTOM,Jhin,true
5889501119,100,UTILITY,Zyra,true
5889501119,200,TOP,Katarina,false
5889501119,200,JUNGLE,LeeSin,false
5889501119,200,MIDDLE,Kassadin,false
5889501119,200,BOTTOM,Vayne,false
5889501119,200,UTILITY,Senna,false
5889058647,100,TOP,Yorick,false
5889058647,100,JUNGLE,Lillia,false
5889058647,100,MIDDLE,Zoe,false
5889058647,100,UTILITY,Senna,false
5889058647,100,BOTTOM,MonkeyKing,false
5889058647,200,TOP,Olaf,true
5889058647,200,JUNGLE,Ekko,true
5889058647,200,MIDDLE,Akshan,true
5889058647,200,BOTTOM,Vayne,true
5889058647,200,UTILITY,Karma,true
5889006267,100,TOP,Irelia,true
5889006267,100,JUNGLE,Ekko,true
5889006267,100,MIDDLE,Jayce,true
5889006267,100,BOTTOM,Ezreal,true
5889006267,100,UTILITY,Karma,true
5889006267,200,MIDDLE,Riven,false
5889006267,200,JUNGLE,Poppy,false
5889006267,200,TOP,Camille,false
5889006267,200,BOTTOM,Vayne,false
5889006267,200,UTILITY,Sona,false
5888771940,100,BOTTOM,Kalista,false
5888771940,100,JUNGLE,Elise,false
5888771940,100,MIDDLE,Ahri,false
5888771940,100,TOP,Shen,false
5888771940,100,UTILITY,Senna,false
5888771940,200,TOP,Yone,true
5888771940,200,JUNGLE,Rengar,true
5888771940,200,MIDDLE,Ziggs,true
5888771940,200,BOTTOM,Kaisa,true
5888771940,200,UTILITY,Swain,true
5888911682,100,TOP,Olaf,true
5888911682,100,JUNGLE,Talon,true
5888911682,100,MIDDLE,Zoe,true
5888911682,100,BOTTOM,Lucian,true
5888911682,100,UTILITY,Nami,true
5888911682,200,TOP,Aatrox,false
5888911682,200,JUNGLE,Kindred,false
5888911682,200,MIDDLE,Lulu,false
5888911682,200,BOTTOM,Samira,false
5888911682,200,UTILITY,Nautilus,false
5890112435,100,TOP,Aatrox,false
5890112435,100,JUNGLE,Gwen,false
5890112435,100,UTILITY,Nautilus,false
5890112435,100,MIDDLE,Draven,false
5890112435,100,BOTTOM,Veigar,false
5890112435,200,MIDDLE,Katarina,true
5890112435,200,JUNGLE,Kayn,true
5890112435,200,TOP,Karma,true
5890112435,200,UTILITY,Senna,true
5890112435,200,BOTTOM,TahmKench,true
5895449031,100,TOP,Gwen,true
5895449031,100,JUNGLE,Shyvana,true
5895449031,100,MIDDLE,Viktor,true
5895449031,100,BOTTOM,Lucian,true
5895449031,100,UTILITY,Nami,true
5895449031,200,TOP,Ornn,false
5895449031,200,JUNGLE,Kayn,false
5895449031,200,MIDDLE,Zoe,false
5895449031,200,BOTTOM,Tristana,false
5895449031,200,UTILITY,Nautilus,false
5894741498,100,TOP,Ornn,true
5894741498,100,JUNGLE,Kindred,true
5894741498,100,MIDDLE,Yone,true
5894741498,100,BOTTOM,Lux,true
5894741498,100,UTILITY,Nautilus,true
5894741498,200,TOP,Gwen,false
5894741498,200,JUNGLE,Lillia,false
5894741498,200,MIDDLE,Akshan,false
5894741498,200,BOTTOM,Tristana,false
5894741498,200,UTILITY,Senna,false
5893610082,100,TOP,Karma,true
5893610082,100,JUNGLE,Viego,true
5893610082,100,MIDDLE,Viktor,true
5893610082,100,BOTTOM,Ezreal,true
5893610082,100,UTILITY,Senna,true
5893610082,200,TOP,Camille,false
5893610082,200,JUNGLE,MonkeyKing,false
5893610082,200,MIDDLE,Zoe,false
5893610082,200,BOTTOM,Samira,false
5893610082,200,UTILITY,Blitzcrank,false
5891602237,100,TOP,Lucian,true
5891602237,100,JUNGLE,Diana,true
5891602237,100,MIDDLE,Yasuo,true
5891602237,100,UTILITY,Senna,true
5891602237,100,BOTTOM,Ashe,true
5891602237,200,TOP,Kennen,false
5891602237,200,JUNGLE,Rengar,false
5891602237,200,MIDDLE,Talon,false
5891602237,200,BOTTOM,Ezreal,false
5891602237,200,UTILITY,Karma,false
5891169355,100,TOP,Olaf,false
5891169355,100,JUNGLE,Udyr,false
5891169355,100,MIDDLE,Kennen,false
5891169355,100,BOTTOM,Sivir,false
5891169355,100,UTILITY,Karma,false
5891169355,200,JUNGLE,MonkeyKing,true
5891169355,200,TOP,Ornn,true
5891169355,200,MIDDLE,Rumble,true
5891169355,200,BOTTOM,Ezreal,true
5891169355,200,UTILITY,Zilean,true
5890874209,100,TOP,Vladimir,false
5890874209,100,JUNGLE,JarvanIV,false
5890874209,100,MIDDLE,Zoe,false
5890874209,100,UTILITY,Senna,false
5890874209,100,BOTTOM,TahmKench,false
5890874209,200,TOP,Gangplank,true
5890874209,200,JUNGLE,Viego,true
5890874209,200,MIDDLE,Viktor,true
5890874209,200,BOTTOM,Vayne,true
5890874209,200,UTILITY,Lulu,true
5890468489,100,BOTTOM,Vayne,true
5890468489,100,JUNGLE,Viego,true
5890468489,100,TOP,Chogath,true
5890468489,100,MIDDLE,Veigar,true
5890468489,100,UTILITY,Seraphine,true
5890468489,200,TOP,Singed,false
5890468489,200,JUNGLE,Poppy,false
5890468489,200,MIDDLE,Sylas,false
5890468489,200,BOTTOM,Ashe,false
5890468489,200,UTILITY,Senna,false
5889796734,100,TOP,Tryndamere,false
5889796734,100,JUNGLE,Karthus,false
5889796734,100,MIDDLE,Taliyah,false
5889796734,100,BOTTOM,Tristana,false
5889796734,100,UTILITY,Yuumi,false
5889796734,200,TOP,Gangplank,true
5889796734,200,JUNGLE,Lillia,true
5889796734,200,MIDDLE,Graves,true
5889796734,200,BOTTOM,Lucian,true
5889796734,200,UTILITY,Karma,true
5889758681,100,TOP,Gwen,false
5889758681,100,JUNGLE,Zed,false
5889758681,100,MIDDLE,Rumble,false
5889758681,100,BOTTOM,Ezreal,false
5889758681,100,UTILITY,Janna,false
5889758681,200,TOP,Ornn,true
5889758681,200,JUNGLE,Kindred,true
5889758681,200,MIDDLE,Azir,true
5889758681,200,BOTTOM,Jhin,true
5889758681,200,UTILITY,Sona,true
5889670933,100,TOP,Camille,true
5889670933,100,JUNGLE,LeeSin,true
5889670933,100,MIDDLE,Cassiopeia,true
5889670933,100,BOTTOM,Ezreal,true
5889670933,100,UTILITY,Rakan,true
5889670933,200,TOP,Gwen,false
5889670933,200,JUNGLE,Lillia,false
5889670933,200,MIDDLE,Syndra,false
5889670933,200,BOTTOM,Jhin,false
5889670933,200,UTILITY,Thresh,false
5889572034,100,TOP,Jax,false
5889572034,100,JUNGLE,Khazix,false
5889572034,100,MIDDLE,Azir,false
5889572034,100,BOTTOM,Lucian,false
5889572034,100,UTILITY,Janna,false
5889572034,200,TOP,Olaf,true
5889572034,200,JUNGLE,Vi,true
5889572034,200,MIDDLE,Taliyah,true
5889572034,200,BOTTOM,Jhin,true
5889572034,200,UTILITY,Senna,true
5889488106,100,TOP,Gnar,false
5889488106,100,JUNGLE,Kayn,false
5889488106,100,MIDDLE,Ahri,false
5889488106,100,BOTTOM,Draven,false
5889488106,100,UTILITY,Senna,false
5889488106,200,TOP,Swain,true
5889488106,200,JUNGLE,Zed,true
5889488106,200,MIDDLE,Karma,true
5889488106,200,BOTTOM,Lucian,true
5889488106,200,UTILITY,Yuumi,true
5889017587,100,TOP,Shen,false
5889017587,100,JUNGLE,Kindred,false
5889017587,100,MIDDLE,Viktor,false
5889017587,100,BOTTOM,Kaisa,false
5889017587,100,UTILITY,Nautilus,false
5889017587,200,TOP,Sett,true
5889017587,200,JUNGLE,Graves,true
5889017587,200,MIDDLE,Veigar,true
5889017587,200,BOTTOM,Ezreal,true
5889017587,200,UTILITY,Bard,true
5894862782,100,TOP,Jax,false
5894862782,100,JUNGLE,Taliyah,false
5894862782,100,MIDDLE,Sett,false
5894862782,100,BOTTOM,Ezreal,false
5894862782,100,UTILITY,Senna,false
5894862782,200,TOP,Irelia,true
5894862782,200,JUNGLE,Karthus,true
5894862782,200,MIDDLE,Ornn,true
5894862782,200,BOTTOM,Jhin,true
5894862782,200,UTILITY,Ashe,true
5888778013,100,TOP,Olaf,false
5888778013,100,JUNGLE,Rengar,false
5888778013,100,MIDDLE,Zoe,false
5888778013,100,BOTTOM,Samira,false
5888778013,100,UTILITY,Alistar,false
5888778013,200,TOP,Trundle,true
5888778013,200,JUNGLE,MonkeyKing,true
5888778013,200,MIDDLE,Viktor,true
5888778013,200,BOTTOM,Vayne,true
5888778013,200,UTILITY,Janna,true
5893527463,100,TOP,Kayn,false
5893527463,100,JUNGLE,Karthus,false
5893527463,100,MIDDLE,Singed,false
5893527463,100,BOTTOM,Draven,false
5893527463,100,UTILITY,Nautilus,false
5893527463,200,TOP,Shyvana,true
5893527463,200,JUNGLE,LeeSin,true
5893527463,200,MIDDLE,Ahri,true
5893527463,200,BOTTOM,KogMaw,true
5893527463,200,UTILITY,Braum,true
5893445779,100,TOP,Pantheon,false
5893445779,100,JUNGLE,Karthus,false
5893445779,100,MIDDLE,Katarina,false
5893445779,100,BOTTOM,Ezreal,false
5893445779,100,UTILITY,Senna,false
5893445779,200,TOP,Ornn,true
5893445779,200,JUNGLE,MonkeyKing,true
5893445779,200,MIDDLE,Syndra,true
5893445779,200,BOTTOM,Tristana,true
5893445779,200,UTILITY,Lulu,true
5891508833,100,TOP,Garen,false
5891508833,100,JUNGLE,Lillia,false
5891508833,100,MIDDLE,Galio,false
5891508833,100,BOTTOM,Yasuo,false
5891508833,100,UTILITY,Rakan,false
5891508833,200,TOP,Camille,true
5891508833,200,JUNGLE,Kayn,true
5891508833,200,MIDDLE,Akali,true
5891508833,200,BOTTOM,Tristana,true
5891508833,200,UTILITY,Nautilus,true
5890893123,100,TOP,Akshan,true
5890893123,100,JUNGLE,MonkeyKing,true
5890893123,100,MIDDLE,Veigar,true
5890893123,100,BOTTOM,Ezreal,true
5890893123,100,UTILITY,Soraka,true
5890893123,200,TOP,Ornn,false
5890893123,200,JUNGLE,Taliyah,false
5890893123,200,UTILITY,Senna,false
5890893123,200,MIDDLE,Cassiopeia,false
5890893123,200,BOTTOM,Sion,false
5894619280,100,TOP,Riven,true
5894619280,100,JUNGLE,Zac,true
5894619280,100,MIDDLE,Katarina,true
5894619280,100,BOTTOM,Varus,true
5894619280,100,UTILITY,Twitch,true
5894619280,200,TOP,Gangplank,false
5894619280,200,MIDDLE,Akali,false
5894619280,200,JUNGLE,Nidalee,false
5894619280,200,BOTTOM,Kalista,false
5894619280,200,UTILITY,Soraka,false
5893564458,100,TOP,Zilean,true
5893564458,100,JUNGLE,MonkeyKing,true
5893564458,100,MIDDLE,Taliyah,true
5893564458,100,BOTTOM,Vayne,true
5893564458,100,UTILITY,Renata,true
5893564458,200,TOP,Fiora,false
5893564458,200,JUNGLE,Evelynn,false
5893564458,200,MIDDLE,Seraphine,false
5893564458,200,BOTTOM,Kaisa,false
5893564458,200,UTILITY,Soraka,false
5892304002,100,TOP,Gangplank,false
5892304002,100,JUNGLE,Qiyana,false
5892304002,100,MIDDLE,Leblanc,false
5892304002,100,BOTTOM,Vayne,false
5892304002,100,UTILITY,Senna,false
5892304002,200,TOP,Camille,true
5892304002,200,JUNGLE,Rengar,true
5892304002,200,MIDDLE,Vladimir,true
5892304002,200,BOTTOM,Ezreal,true
5892304002,200,UTILITY,Soraka,true
5891847794,100,TOP,Graves,false
5891847794,100,JUNGLE,Talon,false
5891847794,100,MIDDLE,Viktor,false
5891847794,100,BOTTOM,Ezreal,false
5891847794,100,UTILITY,Soraka,false
5891847794,200,TOP,Yasuo,true
5891847794,200,JUNGLE,Taliyah,true
5891847794,200,MIDDLE,Diana,true
5891847794,200,BOTTOM,MissFortune,true
5891847794,200,UTILITY,TahmKench,true
5891401011,100,TOP,Gnar,true
5891401011,100,JUNGLE,Evelynn,true
5891401011,100,MIDDLE,Rumble,true
5891401011,100,BOTTOM,Senna,true
5891401011,100,UTILITY,Soraka,true
5891401011,200,TOP,Akali,false
5891401011,200,JUNGLE,Shyvana,false
5891401011,200,MIDDLE,Ornn,false
5891401011,200,BOTTOM,Vayne,false
5891401011,200,UTILITY,Sona,false
5891352999,100,TOP,Camille,true
5891352999,100,JUNGLE,Khazix,true
5891352999,100,MIDDLE,Galio,true
5891352999,100,BOTTOM,Tristana,true
5891352999,100,UTILITY,Soraka,true
5891352999,200,TOP,Zilean,false
5891352999,200,JUNGLE,Nocturne,false
5891352999,200,MIDDLE,Katarina,false
5891352999,200,BOTTOM,KogMaw,false
5891352999,200,UTILITY,Lulu,false
5891175727,100,TOP,Akali,true
5891175727,100,JUNGLE,Talon,true
5891175727,100,MIDDLE,Swain,true
5891175727,100,BOTTOM,Vayne,true
5891175727,100,UTILITY,Soraka,true
5891175727,200,TOP,Gwen,false
5891175727,200,JUNGLE,Graves,false
5891175727,200,MIDDLE,Zed,false
5891175727,200,BOTTOM,Ekko,false
5891175727,200,UTILITY,Lulu,false
5889902220,100,TOP,Aatrox,true
5889902220,100,JUNGLE,Gwen,true
5889902220,100,MIDDLE,Lulu,true
5889902220,100,BOTTOM,Yasuo,true
5889902220,100,UTILITY,Bard,true
5889902220,200,TOP,Gnar,false
5889902220,200,JUNGLE,Zac,false
5889902220,200,MIDDLE,Ahri,false
5889902220,200,BOTTOM,Vayne,false
5889902220,200,UTILITY,Soraka,false
5889783276,100,TOP,Camille,false
5889783276,100,JUNGLE,Khazix,false
5889783276,100,MIDDLE,Swain,false
5889783276,100,BOTTOM,Jinx,false
5889783276,100,UTILITY,Karma,false
5889783276,200,TOP,DrMundo,true
5889783276,200,JUNGLE,Kayn,true
5889783276,200,MIDDLE,Akali,true
5889783276,200,BOTTOM,Kaisa,true
5889783276,200,UTILITY,Soraka,true
5894662835,100,TOP,Singed,false
5894662835,100,JUNGLE,Talon,false
5894662835,100,MIDDLE,Azir,false
5894662835,100,BOTTOM,Jhin,false
5894662835,100,UTILITY,Senna,false
5894662835,200,TOP,Ornn,true
5894662835,200,JUNGLE,Viego,true
5894662835,200,MIDDLE,Ahri,true
5894662835,200,BOTTOM,Ezreal,true
5894662835,200,UTILITY,Janna,true
5893712313,100,TOP,Talon,false
5893712313,100,JUNGLE,Karthus,false
5893712313,100,MIDDLE,Viktor,false
5893712313,100,BOTTOM,Jinx,false
5893712313,100,UTILITY,Lulu,false
5893712313,200,TOP,Gangplank,true
5893712313,200,JUNGLE,Viego,true
5893712313,200,MIDDLE,Akali,true
5893712313,200,BOTTOM,Draven,true
5893712313,200,UTILITY,Nami,true
5893651441,100,TOP,Shen,true
5893651441,100,JUNGLE,Lillia,true
5893651441,100,MIDDLE,Zed,true
5893651441,100,BOTTOM,KogMaw,true
5893651441,100,UTILITY,Brand,true
5893651441,200,TOP,Gangplank,false
5893651441,200,JUNGLE,Nidalee,false
5893651441,200,MIDDLE,Zoe,false
5893651441,200,BOTTOM,Senna,false
5893651441,200,UTILITY,TahmKench,false
5893413032,100,TOP,Akali,true
5893413032,100,JUNGLE,Nocturne,true
5893413032,100,MIDDLE,Rumble,true
5893413032,100,BOTTOM,Yasuo,true
5893413032,100,UTILITY,Pyke,true
5893413032,200,TOP,Karma,false
5893413032,200,JUNGLE,MonkeyKing,false
5893413032,200,MIDDLE,Viktor,false
5893413032,200,BOTTOM,Sivir,false
5893413032,200,UTILITY,Nami,false
5894459116,100,TOP,Sett,true
5894459116,100,JUNGLE,Nidalee,true
5894459116,100,MIDDLE,Zoe,true
5894459116,100,BOTTOM,Kaisa,true
5894459116,100,UTILITY,Yuumi,true
5894459116,200,TOP,Gwen,false
5894459116,200,JUNGLE,Shaco,false
5894459116,200,MIDDLE,Vayne,false
5894459116,200,BOTTOM,Ezreal,false
5894459116,200,UTILITY,Karma,false
5894453651,100,TOP,Yone,false
5894453651,100,JUNGLE,Kayn,false
5894453651,100,MIDDLE,Orianna,false
5894453651,100,BOTTOM,Draven,false
5894453651,100,UTILITY,Nautilus,false
5894453651,200,TOP,Irelia,true
5894453651,200,JUNGLE,Talon,true
5894453651,200,MIDDLE,Ahri,true
5894453651,200,BOTTOM,Ezreal,true
5894453651,200,UTILITY,Senna,true
5889551158,100,TOP,Fiora,false
5889551158,100,JUNGLE,Kayn,false
5889551158,100,MIDDLE,Cassiopeia,false
5889551158,100,BOTTOM,Twitch,false
5889551158,100,UTILITY,Nami,false
5889551158,200,TOP,Zeri,true
5889551158,200,JUNGLE,Viego,true
5889551158,200,MIDDLE,Veigar,true
5889551158,200,BOTTOM,Lucian,true
5889551158,200,UTILITY,Karma,true
5892842372,100,TOP,Ryze,false
5892842372,100,JUNGLE,Viego,false
5892842372,100,MIDDLE,Veigar,false
5892842372,100,BOTTOM,Kaisa,false
5892842372,100,UTILITY,Pyke,false
5892842372,200,TOP,Ornn,true
5892842372,200,JUNGLE,Diana,true
5892842372,200,MIDDLE,Yasuo,true
5892842372,200,BOTTOM,Xayah,true
5892842372,200,UTILITY,Rakan,true
5893777359,100,TOP,Karma,false
5893777359,100,JUNGLE,Sejuani,false
5893777359,100,MIDDLE,Talon,false
5893777359,100,BOTTOM,Kaisa,false
5893777359,100,UTILITY,Nautilus,false
5893777359,200,MIDDLE,Camille,true
5893777359,200,JUNGLE,Gragas,true
5893777359,200,TOP,Sylas,true
5893777359,200,BOTTOM,Twitch,true
5893777359,200,UTILITY,Senna,true
5893741177,100,TOP,Vayne,true
5893741177,100,JUNGLE,Udyr,true
5893741177,100,MIDDLE,Talon,true
5893741177,100,BOTTOM,Ezreal,true
5893741177,100,UTILITY,Renata,true
5893741177,200,TOP,Kayle,false
5893741177,200,JUNGLE,Graves,false
5893741177,200,MIDDLE,Veigar,false
5893741177,200,BOTTOM,Yasuo,false
5893741177,200,UTILITY,Senna,false
5893645296,100,TOP,Fiora,false
5893645296,100,BOTTOM,Kindred,false
5893645296,100,MIDDLE,Aatrox,false
5893645296,100,JUNGLE,Nidalee,false
5893645296,100,UTILITY,Bard,false
5893645296,200,TOP,Katarina,true
5893645296,200,JUNGLE,Graves,true
5893645296,200,MIDDLE,Zed,true
5893645296,200,BOTTOM,Kaisa,true
5893645296,200,UTILITY,Thresh,true
5891302310,100,TOP,Camille,true
5891302310,100,JUNGLE,Khazix,true
5891302310,100,MIDDLE,Galio,true
5891302310,100,BOTTOM,Karthus,true
5891302310,100,UTILITY,Nautilus,true
5891302310,200,TOP,Ornn,false
5891302310,200,JUNGLE,MonkeyKing,false
5891302310,200,MIDDLE,Sylas,false
5891302310,200,BOTTOM,Ezreal,false
5891302310,200,UTILITY,Senna,false
5894644535,100,TOP,Jax,true
5894644535,100,JUNGLE,Ivern,true
5894644535,100,MIDDLE,Syndra,true
5894644535,100,BOTTOM,Jhin,true
5894644535,100,UTILITY,Nautilus,true
5894644535,200,TOP,Gangplank,false
5894644535,200,JUNGLE,Karthus,false
5894644535,200,MIDDLE,Talon,false
5894644535,200,BOTTOM,Lucian,false
5894644535,200,UTILITY,Ashe,false
5891476500,100,TOP,Camille,true
5891476500,100,MIDDLE,Lucian,true
5891476500,100,JUNGLE,Nidalee,true
5891476500,100,BOTTOM,Vayne,true
5891476500,100,UTILITY,Lulu,true
5891476500,200,BOTTOM,Swain,false
5891476500,200,JUNGLE,Kayn,false
5891476500,200,MIDDLE,Galio,false
5891476500,200,UTILITY,Senna,false
5891476500,200,TOP,Riven,false
5890065733,100,TOP,Jax,true
5890065733,100,MIDDLE,Sylas,true
5890065733,100,JUNGLE,Viego,true
5890065733,100,UTILITY,Janna,true
5890065733,100,BOTTOM,Aphelios,true
5890065733,200,TOP,Camille,false
5890065733,200,JUNGLE,Ekko,false
5890065733,200,MIDDLE,Kennen,false
5890065733,200,BOTTOM,Kaisa,false
5890065733,200,UTILITY,Nautilus,false
5889919260,100,TOP,Singed,false
5889919260,100,JUNGLE,Diana,false
5889919260,100,MIDDLE,Yone,false
5889919260,100,BOTTOM,Vayne,false
5889919260,100,UTILITY,Pyke,false
5889919260,200,TOP,Camille,true
5889919260,200,JUNGLE,Lillia,true
5889919260,200,UTILITY,Nami,true
5889919260,200,BOTTOM,Lucian,true
5889919260,200,MIDDLE,Karma,true
5889952546,100,TOP,Gnar,true
5889952546,100,JUNGLE,Zac,true
5889952546,100,MIDDLE,Katarina,true
5889952546,100,BOTTOM,Zeri,true
5889952546,100,UTILITY,Senna,true
5889952546,200,TOP,Ornn,false
5889952546,200,JUNGLE,Qiyana,false
5889952546,200,MIDDLE,Zed,false
5889952546,200,BOTTOM,Jinx,false
5889952546,200,UTILITY,TahmKench,false
5889857931,100,TOP,Rumble,true
5889857931,100,JUNGLE,Poppy,true
5889857931,100,MIDDLE,Sylas,true
5889857931,100,BOTTOM,Xayah,true
5889857931,100,UTILITY,Lulu,true
5889857931,200,TOP,Gwen,false
5889857931,200,JUNGLE,Graves,false
5889857931,200,MIDDLE,Leblanc,false
5889857931,200,BOTTOM,Samira,false
5889857931,200,UTILITY,Alistar,false
5889688237,100,TOP,Garen,true
5889688237,100,JUNGLE,Graves,true
5889688237,100,MIDDLE,Diana,true
5889688237,100,BOTTOM,Kaisa,true
5889688237,100,UTILITY,Nautilus,true
5889688237,200,TOP,Gangplank,false
5889688237,200,JUNGLE,MonkeyKing,false
5889688237,200,MIDDLE,Viktor,false
5889688237,200,BOTTOM,KogMaw,false
5889688237,200,UTILITY,Janna,false
5890819734,100,TOP,Gwen,true
5890819734,100,JUNGLE,Graves,true
5890819734,100,MIDDLE,TwistedFate,true
5890819734,100,BOTTOM,KogMaw,true
5890819734,100,UTILITY,Karma,true
5890819734,200,TOP,Akali,false
5890819734,200,JUNGLE,Shyvana,false
5890819734,200,MIDDLE,Yone,false
5890819734,200,BOTTOM,Varus,false
5890819734,200,UTILITY,Blitzcrank,false
5890806494,100,TOP,Yone,false
5890806494,100,JUNGLE,Shyvana,false
5890806494,100,MIDDLE,TwistedFate,false
5890806494,100,BOTTOM,Lucian,false
5890806494,100,UTILITY,Sona,false
5890806494,200,TOP,Olaf,true
5890806494,200,JUNGLE,Taliyah,true
5890806494,200,MIDDLE,Zoe,true
5890806494,200,BOTTOM,Xayah,true
5890806494,200,UTILITY,Janna,true
5893535548,100,TOP,Shen,false
5893535548,100,JUNGLE,Gwen,false
5893535548,100,MIDDLE,Rumble,false
5893535548,100,BOTTOM,Twitch,false
5893535548,100,UTILITY,Bard,false
5893535548,200,TOP,Yasuo,true
5893535548,200,JUNGLE,Taliyah,true
5893535548,200,MIDDLE,Akali,true
5893535548,200,BOTTOM,Tristana,true
5893535548,200,UTILITY,Yuumi,true
5893482141,100,TOP,Viktor,true
5893482141,100,JUNGLE,Graves,true
5893482141,100,MIDDLE,Katarina,true
5893482141,100,BOTTOM,Kaisa,true
5893482141,100,UTILITY,Ashe,true
5893482141,200,TOP,Jayce,false
5893482141,200,JUNGLE,MonkeyKing,false
5893482141,200,MIDDLE,Xerath,false
5893482141,200,BOTTOM,Twitch,false
5893482141,200,UTILITY,Thresh,false
5892956812,100,TOP,Garen,true
5892956812,100,JUNGLE,Zac,true
5892956812,100,MIDDLE,Sylas,true
5892956812,100,BOTTOM,Ezreal,true
5892956812,100,UTILITY,Karma,true
5892956812,200,TOP,Graves,false
5892956812,200,JUNGLE,Kindred,false
5892956812,200,MIDDLE,Anivia,false
5892956812,200,BOTTOM,Karthus,false
5892956812,200,UTILITY,Zilean,false
5891727956,100,TOP,Aatrox,true
5891727956,100,JUNGLE,Hecarim,true
5891727956,100,MIDDLE,Viktor,true
5891727956,100,BOTTOM,Tristana,true
5891727956,100,UTILITY,Janna,true
5891727956,200,TOP,Garen,false
5891727956,200,JUNGLE,Shyvana,false
5891727956,200,MIDDLE,Rumble,false
5891727956,200,BOTTOM,Ezreal,false
5891727956,200,UTILITY,Senna,false
5891751007,100,TOP,Zac,true
5891751007,100,UTILITY,Nami,true
5891751007,100,MIDDLE,Kayle,true
5891751007,100,BOTTOM,Lucian,true
5891751007,100,JUNGLE,Udyr,true
5891751007,200,TOP,Rumble,false
5891751007,200,JUNGLE,Hecarim,false
5891751007,200,MIDDLE,Tristana,false
5891751007,200,BOTTOM,Ekko,false
5891751007,200,UTILITY,Rakan,false
5890958547,100,TOP,Yone,true
5890958547,100,JUNGLE,Taliyah,true
5890958547,100,UTILITY,Rakan,true
